id,sloka,translation
24,vedam evābhyasennityaṃ yathākām atandritaḥ | taṃ hyasyāhuḥ paraṃ dharmam upadharmo'nya ucyate,"One should diligently and persistently study the Vedas according to one's desire. Indeed, they call this the supreme religion; all else is called irreligious behavior."
25,vayasaḥ karmaṇo'rthasya śrutasyābhijanasya ca | veṣavāgbuddhisārūpyaṃ ācaranvicarediha śrutismṛtyuditaṃ samyaṅnibaddhaṃ sveṣu karmasu | dharmamūlaṃ niṣeveta sadācāraṃ atandritaḥ ācārāllabhate hyāyurācārādīpsitāḥ prajāḥ | ācārāddhanaṃ akṣayyaṃ ācāro hantyalakṣaṇam,"In this world, one should scrupulously follow the conduct that is the root of righteousness, unwaveringly. Such a conduct, resembling speech, intellect, and being appropriately restrained in one's own actions, is illuminated by both scripture and tradition. For, such conduct, endowed with good character, brings about long life, desired offspring, and inexhaustible wealth; it is said to be the marker of one's destruction when abandoned."
26,kaṇādena tu saṃproktaṃ śāstraṃ vaiśeṣikaṃ mahat | gautamena tathā nyāyaṃ sāṃkhyaṃ tu kapilena vai ||,"Informed by Kaṇāda, the extensive Vaiśeṣika Śāstra has been proclaimed; similarly, Gautama has declared Nyāya and Kapila, Sāṃkhya."
27,saḥ eṣaḥ saptabhiḥ puruṣairnipaṉna ekaḥ puruṣaḥ prajāpatiḥ virāṭ abhūt evaṃ liṅgaśarīrābhimānihiraṇyagarbhakartṛkā virāḍutpattiruktā tasya virājo'gnirūpatāmāha sa yaḥ puruṣaḥ iti sa prajāpatiḥ eva ayaṃ cīyamānaḥ agniḥ ityarthaḥ kāṇḍikā atha yo garbho'ntarāsīt so'gnirasṛjyata sa yadasya sarvasyāgramasṛjyata tasmādagniḥ agnirhavai tamagnirityācakṣate paro'kṣam paro'kṣakāmā hi devāḥ kāṇḍikā,"This one, having been united with seven purushas, became the single purusha, prajapati, and virat. Thus, the form of his linga-sharira is described as hiranyagarbha, the creator of all. The one who is called ""purusha"" is indeed prajapati. This fire being kindled is called agni, signifying its role in the manifestation of all that is to be created. Furthermore, the garbha that existed within was born as agni, and from him was created everything that was to be created. Therefore, he is called agni, the one who is beyond the understanding of ordinary beings, and who is desired upon by the celestial devas."
28,medhāyai manase'gnaye svāheti medhayā vai manasābhigacchati yajeyeti tadasyetadamubhayamātmanyeva yanmedhā ca manaśca te asminnete ubhe devate ātmanyādhīte,"For the sacrifice to the god of intelligence (Agni), one should approach with a concentrated mind (manas) using ""svaha"" as the offering mantra. This very act of offering becomes an offering to oneself, for it is through intelligence and mind that one truly offers to the divine residing within (atmanyadhite)."
29,sa tvamagniṃ svargyamadhyeṣi mṛtyo prabrūhi tvaṃ śraddadhānāya mahyam | svargalokā amṛtatvaṃ bhajanta etad dvitīyena vṛṇe vareṇa || ||,"You indeed know that heavenly fire in the middle; speak to me, who is devoted. I desire immortality in heaven as my second choice; this is what I choose with a superior preference."
30,atha hāgnaya: samūdire tapto brahmacārī kuśalaṃ na: paryacārīddhantāsmai prabravāmeti tasmai hocu: || ||,"Then, O Agnaya, having undergone rigorous spiritual discipline, (you) should speak kindly to that Brahmachari. Let it be so."
31,atha hainaṃ gārhapatyo'nu śaśāsa pṛthivyagnirannamāditya iti ya | eṣa āditye puruṣo dṛśyate so'hamasmi sa evāhamasmīti || ||,"Then the earth's Fire (Agni) named Gārhapatya commanded this one: ""Who is that person seen in the sun (Āditya), the one who consumes offerings?"" I am he, I am indeed."
32,yadā lelāyate hṛārci: samiddhe havyavāhane tadājyabhāgāvantareṇāhutī: pratipādayet,"When the fire of sacrifice is blazing, then offerings of clarified butter should be placed in the portion of the fire belonging to the oblation by one who chants the hymns at the time when it is being kindled ."
33,kālī karālī ca manojavā ca sulohitā yā ca sudhūmravarṇā sphuliṅginīṃ viśvarucī ca devī lelāyamānā iti sapta jihvā:,"The seven [sapta] tongues [jihvāḥ] of the goddess [devī], namely Kālī, Karālī, Manojavā, Sulohitā, Sudhūmravarṇā, Sphuliṅginī, and Viśvarucī, are engaging in activity [lelāyamānāḥ]."
34,śākalyaseya śataṃ śiṣyā naiṣṭhikabrahmacāriṇaḥ pañca teṣāṃ gṛhasthāste dharmaniṣṭhāśca kuṭumbinaḥ śiśiro vāṣkalo sāṃkhyo vātsyaścaivāśvalāyanaḥ pañcaite śākalāḥ śiṣyāḥ śākhābhedapravarttakāḥ,"The five disciples of Śākalyaseya are a perpetual celibate student, a householder firm in his duties, a family man, an ascetic named Śiśira, and one known as Vāṣkala Sāṃkhya and Vātsya Āśvalāyana. These five disciples propagated the teachings of different branches (of this philosophical school)."
35,ijyate'neneti yajuḥ,"The Yajur verse states, ""This is used in the worship."""
36,aniyatākṣarāvasāno yajuḥ ||,"The Yajur Veda, with unlimited/unspecified number of syllables/words."
37,gadyātmako yajuḥ,The essence of the Yajurveda is in prose form.
38,ādityānīmāni śuklāni yajūṃṣi vājasaneyena yājñavalkyenākhyāyante,"These bright hymns, known as the Yajurveda's Vajasaneyi section, are referred to as the ""Ādityas."""
39,sā cāmaśceti tatsāmnaḥ sāmatvam |,"She indeed, along with āma, has achieved equality with that (sāman)."
40,vedānāṃ sāmavedosmi |,"I am the Rigveda, the SamaVEDA among the Vedas."
41,‘karmacodanā brāhmaṇāni,The rituals or duties that incite action are the Brahmanas (authoritative scriptural texts).
42,araṇye'dhīyūrān,Those who have taken up the sacred vow in the wilderness.
43,vaiśvānaraḥ praviśati atithirbrāhmaṇo gṛhān | tasyaitā~ śāntiṃ kurvanti hara vaivasvatodakam || ||,"The all-pervading fire (Vaisvanara) enters, as a respectable guest, the Brahmin's home. They (the hosts) create peace for him by offering the water of Vasu (fire-god)."
44,āśāpratīkṣe saṅgata~ sūnṛtāṃ ca iṣṭāpūrte putrapaśū~śca sarvān | etadvṛṅkte puruṣasyālpamedhaso yasyānaśnanvasati brāhmaṇo gṛhe || ||,"A small-minded householder Brahmin, who entertains guests, speaks pleasantly, and ensures the satisfaction of all, is able to fulfill this meritorious deed."
45,ki~svidyamasya kartavyaṃ yanmayā'dya kariṣyati || ||,"What is the task that must be done today, which I will accomplish?"
46,śāntasaṅkalpaḥ sumanā yathā syādvītamanyurgautamo mābhimṛtyo | tvatprasṛṣṭaṃ mā'bhivadetpratīta etat trayāṇāṃ prathama varaṃ vṛṇe || ||,"With a calm mind and good intentions, just as Gautama did, I choose as my first preference the one who, free from anger, has been sent by you and is recognized by all three."
47,yathā purastādbhavitā pratīta auddālakirāruṇirmatprasṛṣṭaḥ | sukha~ rātrīḥ śayitā vītamanyuḥ tvāṃ dadṛśivānmṛtyumukhāt pramuktam || ||,"As previously seen, at dawn, untroubled and free from anger, lying on comfortable nights, Uddalaka's son Rudra, emerging in a reddish hue, had observed you freed from the jaws of death."
48,svarge loke na bhayaṃ kiñcanāsti na tatra tvaṃ na jarayā bibheti | ubhe tīrtvā aśanāyāpipāse śokātigo modate svargaloke || ||,"In the heavenly world, there is no fear whatsoever; neither should you fear aging there. Having crossed over both hunger and thirst, as well as grief, one happily delights in the heavenly world."
49,sa tvamagni~ svargyamadhyeṣi mṛtyo prabrūhi tva~ śraddadhānāya mahyam | svargalokā amṛtatvaṃ bhajanta etad dvitīyena vṛṇe vareṇa || ||,"You indeed know the path to heaven that leads to svargyam and is free from death. Obeisance to you, reveal this truth to me who has faith. I choose immortality in svargalokaa as my second choice."
50,prate bravīmi tadu me nibodha svargyamagniṃ naciketaḥ prajānan | anantalokāptimatho pratiṣṭhāṃ viddhi tvametaṃ nihitaṃ guhāyām || ||,"I declare to you, understand now this sacrifice leading to heaven, O Naciketa. Know this as my settled abode, the infinite treasure of worlds, and the foundation of all things, hidden in the cave of the heart."
51,lokādimagniṃ tamuvāca tasmai yā iṣṭakā yāvatīrvā yathā vā | sa cāpi tatpratyavadadyathoktaṃ athāsya mṛtyuḥ punarevāha tuṣṭaḥ || ||,"To the foremost in the world, who was the fire of creation, he spoke who was addressed and asked: ""As many offerings as you desire and are able, speak to me what I have said."" Then, satisfied, death came to him again."
52,tamabravītprīyamāṇo mahātmā varaṃ tavehādya dadāmi bhūyaḥ | tavaiva nāmnā bhavitāyamagniḥ sṛṅkāṃ cemāmanekarūpāṃ gṛhāṇa || ||,"The magnanimous one, pleased, said to him: ""I give you a special boon today, and furthermore, this fire will be known by your name; take hold of its multiform appearance."""
53,yeyaṃ prete vicikitsā manuṣye astītyeke nāyamastīti caike | etadvidyāmanuśiṣṭastvayā'haṃ varāṇāmeṣa varastṛtīyaḥ || ||,"The one who has doubts about the deceased, saying 'exists' or 'does not exist', should be taught this knowledge - of the threefold distinction among superior, middling, and inferior [types of afterlife]. I am indeed the teacher of that."
54,devairatrāpi vicikitsitaṃ purā na hi suvijñeyamaṇureṣa dharmaḥ | anyaṃ varaṃ naciketo vṛṇīṣva mā moparotsīrati mā sṛjainam || ||,"Even the gods have pondered over this before, it is not easily understood - this dharma; Narada, choose another option, lest he sets it in motion or creates it."
55,devairatrāpi vicikitsitaṃ kila tvaṃ ca mṛtyo yanna sujñeyamāttha | vaktā cāsya tvādṛganyo na labhyo nānyo varastulya etasya kaścit || ||,Even by the gods has been doubted this (mystery of) death; you too have thought about it. And who else but you could explain it? Such a capable explainer is not to be found elsewhere. There is no one equal to you in possessing this (knowledge).
56,yasminnidaṃ vicikitsanti mṛtyo yatsāmparāye mahati brūhi nastat | yo'yaṃ varo gūḍhamanupraviṣṭo nānyaṃ tasmānnaciketā vṛṇīte || ||,"In which is this disputed by death at the great approaching ; tell us about it . This reward , hidden and entered , of him should not be chosen by anyone other than Nahvala ."
57,naiva vācā na manasā prāptuṃ śakyo na cakṣuṣā | astīti bruvato'nyatra kathaṃ tadupalabhyate || ||,"""It cannot be obtained either through speech or mind, nor can it be seen by the eyes. But how is it attained otherwise, if one believes it to be non-existent?"""
58,astītyevopalabdhavyastattvabhāvena cobhayoḥ | astītyevopalabdhasya tattvabhāvaḥ prasīdati || ||,"Upon realizing the true nature of both ""asti"" (existence) and ""iva utpaadana"" (illusion of creation), the understanding of their true essence flourishes."
59,yadā sarve pramucyante kāmā ye'sya hṛdi śritāḥ | atha martyo'mṛto bhavatyatra brahma samaśnute || ||,"When all desires that are dwelling in his heart are abandoned, then the mortal becomes immortal; at that point, he attains union with Brahman."
60,etaddhyevākṣaraṃ brahma etaddhyevākṣaraṃ param | etaddhyevākṣaraṃ jñātvā yo yadicchati tasya tat || ||,"This single syllable ""akṣara"" is the ultimate Brahman; knowing this alone fulfills whatever one desires."
61,aṅguṣṭhamātraḥ puruṣo'ntarātmā sadā janānāṃ hṛdaye saṃniviṣṭaḥ | taṃ svāccharīrātpravṛhenmuñjādiveṣīkāṃ dhairyeṇa | taṃ vidyācchukramamṛtaṃ taṃ vidyācchukramamṛtamiti || ||,"The self within, of the size of a thumb, always resides in the heart of all beings. One should extract, with steadfastness, from one's own body, that which is subtle, immortal, and identical to knowledge. This, truly, is the imperishable nectar."
62,triṇāciketastribhiretya sandhiṃ trikarmakṛttarati janmamṛtyū | brahmajajñaṃ devamīḍyaṃ viditvā nicāyya mā~ śāntimatyantameti || ||,"Having mastered the threefold knowledge of the fire ritual, transcending the cycle of birth and death through identifying the divine being, called ""Triṇāciketa,"" who is beyond the three qualities (of nature), and taking refuge in the Brahmanjajña, one attains eternal peace."
63,triṇāciketastrayametadviditvā ya evaṃ vidvā~ ścinute nāciketam | sa mṛtyupāśānpurataḥ praṇodya śokātigo modate svargaloke || ||,"Having understood the three foot-long fires and becoming wise, one who meditates on (the fire) named Naciketa in this way, will, at the threshold of death, rejoice without grief in the heavenly world."
64,pratigrahasamartho'pi prasaṅgaṃ tatra varjayet | pratigraheṇa hyasyāśu brāhmaṃ tejaḥ praśāmyati naitādṛśaḥ paro dharmo nṛṇāṃ saddharmamicchatām nyāso daṇḍasya bhūteṣu manovākkāyajasya yaḥ,"Even if one is capable of accepting gifts, they should avoid that situation. Accepting gifts quickly dulls the Brahmanical brilliance; such a giving up of the staff by humans seeking to follow their true dharma is not to be considered equal to other actions."
65,yathā candraśca rohiṇyāmurmilāyāṃ dhaneśvaraḥ|| yatra rājā vaivasvato yatrāvarodhanaṃ divaḥ yatrāmūryahvatīrāpastatra māmamṛtaṃ kṛdhīndrāyendo pari srava,"Just as the moon shines forth in Rohini's presence, so may Indra cause me to become immortal there where the king Vaivasvata rules , and the sun rises , and wealth is distributed ."
66,tisro dyāvaḥ savitura dvā upasthāṃ ekā yamasya bhuvane virāṣāṭa āṇiṃ na rathyamamṛtādhi tasthuriha bravītu ya u tacciketat,"Three dyavas (heavens) of Savitar, two approach equally, in the realm of Yama is a single pillar that stands firm, not to be moved by even the nectar of immortality. Let one who knows this speak here."
67,naciketamupākhyānaṃ mṛtyuproktaṃ sanātanam,The timeless tale of Naciketa's encounter with death.
68,aṅguṣṭhamātraḥ puruṣo'ntarātmā sadā janānāṃ hṛdaye sanniviṣṭaḥ,"A being, as small as a thumb, always dwells within the heart of all beings."
69,dharati lokān dhriyate puṇyātmabhiriti vā |,"The earth supports (dharati) the worlds (lokan), while being sustained (dhriyate) by the pious (puṇya) souls (ātmabhih); this is the belief (iti vā)."
70,janmanā brāhmaṇo jñeyaḥ saṃskārairdvija ucyate vidyayā yāti vipratvaṃ tribhiḥ śrotriyalakṣaṇam iti prāyaścittavivekaḥ,"A brahmana is to be known by birth; a dvija (twice-born) by samskaras (rituals). Through learning, one becomes a vipra (priest). The three signs of a shrotriya (one who knows the Vedic teachings) are essential for determining prayashchitta (expiation)."
71,ākāśādvāyuḥ | vāyoragniḥ | agnerāpaḥ | adbhyaḥ pṛthivī ||| ||,"From ether (akasha) arises air (vayu), from air arises fire (agni), from fire arises water (apah), and from water arises earth (prithivi)."
72,dyaurme pitā janitā nābhiratra bandhurme mātā pṛthivī mahīyam |||,"The one who sustains above is my father, the navel here is my kin, the earth is my mother, and this expansive one is surely mine."
73,mātā bhūmiḥ putro'haṃ pṛthivyāḥ ||,I am the son of earth's mother.
74,yatte bhūme vikhanāmi kṣipraṃ tadapi rohatu | mā te marma vimṛgvari mā te hṛdayamarpipam ||,"Whatever I swiftly dig up from the earth, may that also quickly sprout. Oh soul, let your hidden depths not be pierced, nor your heart made transparent."
75,upasthāste anamīvā ayakṣmā asmabhyaṃ santu pṛthivi prasūtāḥ | dīrghaṃ na āyuḥ pratibudhyamānā vayaṃ tubhyaṃ balihṛtaḥ syāma ||,"May the earth, free from diseases and faults, always be auspiciously present for us. Emerging with long life, we will be devoted to you, having offered our strength."
76,indro yātūnāmabhavatparāśaro havirmathīnāmabhyā vivāsatām abhīdu śakraḥ paraśuryathā vanaṃ pātreva bhindantsata eti rakṣasaḥ,"Indra, like a wood-cutter with an ax, split apart the combined strength of the enemies who were offering the Soma sacrifice, just as a thunderbolt does to the forest; thus he is known as Śakra."
77,nahi nu yādadhīmasīndraṃ ko vīryā paraḥ tasminnṛmṇamuta kratuṃ devā ojāṃsi saṃ dadhurarcannanu svarājyam,"""No one, indeed, can surpass Indra in might, in that realm where the gods have bestowed their strength and performance of ritual actions, along with sacred grace and sovereignty."""
78,indrasyāṅagirasāṃ ceṣṭau vidat saramā tanayāya dhāsim bṛhaspatirbhinadadriṃ vidad gāḥ samusriyābhirvāvaśanta naraḥ evaṃ purā svānapi sodarān sa garbhasthitānujjarituṃ bhayārtaḥ| bibheda vajreṇa tataḥ sa gotrabhit khyāto,"Just as in the past, Brhaspati, with his thunderbolt-like speech, shattered the mountain for the sake of Sarama's son. So did a man, filled with fear, manage to break open the womb that held his own kin. Thus was he known as one who has split his lineage."
79,devā ūcurindro vai devānāmojiṣṭho baliṣṭhaḥ sahiṣṭhaḥ sattamaḥ pārayiṣṇutamastaṃ,"The gods said, ""Indra is indeed the most excellent among the gods in terms of strength, superiority, and virtuous conduct. Strive to reach him."""
80,pūrvaṃ kṛtayuge tāta parvatāḥ pakṣiṇo'bhavan te hi jagmurdiśaḥ sarvā garuḍānilaveginaḥ,"In the previous age, O dear one, mountains became birds, indeed they all went in various directions, endowed with the speed of Garuda and the wind."
81,tatasteṣu prayāteṣu devasaṃghaḥ saharṣibhiḥ bhūtāni ca bhayaṃ jagmusteṣāṃ patanaśaṅkayā,"Then, as the time of departure approached, the company of gods and sages felt fear for their descent due to uncertainty."
82,tataḥ kruddhaḥ sahasrākṣaḥ parvatānāṃ śatakratuḥ pakṣān ciccheda vajreṇa tatra tatra sahasraśaḥ,"Then, angered, Indra of a thousand eyes, wielding his thunderbolt, split the wings of the mountains again and again in that place."
83,devapitṛkāryābhyāṃ na pramaditavyam |,One should not be neglectful toward the duties pertaining to both the gods and one's ancestors.
84,nṛyajño'tithipūjanam,A worship of guests is a sacrifice for men.
85,mātṛdevo bhava | pitṛdevo bhava | ācāryadevo bhava | atithidevo bhava |,"Become a revered mother, become a revered father, become a revered teacher, become a revered guest."
86,rājartviksnātakagurūnpriyaśvaśuramātulān | arhayenmadhuparkeṇa parisaṃvatsarātpunaḥ | | | | saṃprāptāya tvatithaye pradadyādāsanodake | annaṃ caiva yathāśakti satkṛtya vidhipūrvakam | | | |,"The king, at the beginning of the season, should honor the respected guru, dear father-in-law, and maternal uncle with a feast. He should offer a seat, water, and food according to their due respects, as well as according to his ability, in a dignified manner."
87,sattvaṃ rajastama iti guṇāḥ prakṛtisaṃbhavāḥ | nibadhnanti mahābāho dehe dehinamavyayam ||,"The three qualities born of nature—sattva, rajas, and tamas—restrain the imperishable self within the body, O mighty-armed one."
88,sattvaṃ sukhe saṃjayati rajaḥ karmaṇi bhārata | jñānamāvṛtya tu tamaḥ pramāde saṃjayatyuta ||,"Purity prevails in happiness, passion in activity, O Bhārata; knowledge , when covered by delusion , turns into darkness ."
89,rajastamaścābhibhūya sattvaṃ bhavati bhārata | rajaḥ sattvaṃ tamaścaiva tamaḥ sattvaṃ rajastathā ||,"By overcoming Rajas and Tamas, O Bharata, Sattva prevails; similarly, when Sattva and Rajas override Tamas, it also prevails."
90,māṃ ca yo'vyabhicāreṇa bhaktiyogena sevate | sa guṇānsamatītyaitānbrahmabhūyāya kalpate || brahmaṇo hi pratiṣṭhāhamamṛtasyāvyayasya ca | śāśvatasya ca dharmasya sukhasyaikāntikasya ca ||,"One who devoutly serves Me without deviation from bhakti-yoga can surpass these material qualities and become eligible for becoming one with Brahman. Indeed, I am the foundation of Brahman, immortality, imperishable nature, eternal religion, and ultimate happiness."
91,tamādeśamaprākṣeyaḥ yonāśrutaṃ śrutaṃ bhavatyamataṃ matamavijñāātaṃ vijñātamiti kathaṃ nu bhagavaḥ sa ādeśo bhavatīti,"How can that which is unseen and unknown, yet heard and inferred, be called a command by you, Lord?"
92,hovācānanuśiṣya vāva kila mā bhagavānabravīdanutvā'śiṣamiti,"The teacher, indeed, said to him: ""Do not neglect the instruction, O lord."""
93,pañca mā rājanyabandhuḥ praśrnāprākṣītteṣāṃ naikaṃ ca nāśakaṃ vivaktumiti,"Five words, O royal relative, should not be spoken separately in their entirety: not one, and also not the destructive one."
94,sa hovāca yathā mā tvaṃ tadaitānavado yathā'hameṣāṃ naikaṃ ca na veda yadyahamimānavediṣyaṃ kathaṃ te nāvakṣyāmiti,"He (the teacher) said: ""How can I not inform you (the student) about this matter, when I myself do not fully know even one of them? If I am to teach these (topics), then how wouldn't I be able to speak?"""
95,mānuṣasya bhagavangautama vittasya varaṃ vṛṇīthā iti,"Bhagavan Gautama, choose the best among human wealth."
