id,sloka,translation
13,trayo dharmaskandhā yajño'dhyayanaṃ dānamiti prathamastapa eva dvitīyo brahmacāryācāryakulavāsī tṛtīyo'tyantamātmānamācāryakule'vasādayansarva ete puṇyalokā bhavanti brahmasa~stho'mṛtatvameti || ||,"The three pillars of dharma are: sacrifice (performed) according to rules, study, and charity; those who first engage in these practices, then dwell as a student in the guru's household, and finally practice self-restraint while living in the guru's household – all such individuals attain pious worlds and ultimately achieve the state of Brahman and immortality."
14,yathā vāyuṃ samāśritya vartante sarvajantavaḥ | tathā gṛhasthaṃ āśritya vartante sarva āśramāḥ | | | | yasmāttrayo'pyāśramiṇo jñānenānnena cānvaham | gṛhasthenaiva dhāryante tasmājjyeṣṭhāśramo gṛhī | | | |,"Just as all beings function relying on the wind, similarly all asramas (stages of life) function relying on the householder. Indeed, the knowledge of the three asramis (those who have taken up the first three stages of life) is upheld only by the householder, day after day. Hence, the householder's stage of life is regarded as supreme."
15,ṛgvedaṃ bhagavo'dhyemi yajurveda~ sāmavedamātharvaṇaṃ caturthamitihāsapurāṇaṃ pañcamaṃ vedānāṃ vedaṃ pitrya~ rāśiṃ daivaṃ nidhiṃ vākovākyamekāyanaṃ devavidyāṃ brahmavidyāṃ bhūtavidyāṃ kṣatravidyāṃ nakṣatravidyāṃ sarpadevajñavidyāmetadbhagavo'dhyemi,"I meditate on the following: the Rigveda as the firstly revealed divinely ordained scripture, the Yajurveda as the second, the Samaveda as the third, and the Atharvana as the fourth; the Itihasa-Purana forms the fifth, and the sixth is the Pitrya Veda, a treasury of divine wealth. The seventh is the Ekayana Veda, encompassing knowledge of the divine, brahma, the created world, kshatra, nakshatras, and serpent-deities. This I meditate upon."
16,so'haṃ bhagavo mantravidevāsmi nā''tmavicchuta~hyeva me bhagavoddṛśebhyastarati śokamātmaviditi so'haṃ bhagavaḥ śocāmi taṃ mā bhagavā ñchokasya parāṃ tārayatviti ta~hovāca yadvai kiṃcaitadadhyagīṣṭhānāmaivaitat,"I am that Lord, the knower of mantras, undoubtedly not wavering. My devotees, knowing this, do not fall into grief, considering me as the self-knower. Therefore, I declare, ""Do not grieve, may you save him from great fear,"" as was spoken: ""This is one of the highest names."""
17,nāma vā ṛgvedo yajurvedaḥ sāmaveda atharvaṇaścaturtha itihāsapurāṇaḥ pañcamo vedānāṃ vedaḥ pitryo rāśidaivo nidhirvākovākyamekāyanaṃ devavidyā brahmavidyā bhūtavidyā kṣatravidyā nakṣatravidyā sarpadevajñavidyā nāmaivaitannāmopāssveti,"Indeed, the names are Rigveda, Yajurveda, Samaveda, Atharvan (as the) fourth; Itihasa-Purana is the fifth among the Vedas; pitrya and rashidaiva, of divine origin and repository -- who among you does not revere this as the single embodiment of the knowledge of devas, Brahman, beings, kshatra, nakshatra, sarpadeva jnana? Thus, one should study, protect, and personally assimilate this."
18,yadā vai vijānātyatha satyaṃ vadati nāvijānansatyaṃ vadati vijānanneva satyaṃ vadati vijñānaṃ tveva vijijñāsitavyamiti vijñānaṃ bhagavo vijijñāsa iti,"Once you truly understand , you will speak the truth . One who hasn't understood doesn't speak the truth. However, one who has understood indeed speaks the truth. Knowledge must be thoroughly investigated , as stated by the Lord ."
19,yadā vai manute'tha vijānāti nāmatvā vijānāti matvaiva vijānāti matistveva vijijñāsitavyeti matiṃ bhagavo vijijñāsa iti,"Once one truly comprehends and recognizes the designated self as ""I,"" only then, Bhagavan, ought one to strive to inquire more deeply into that very consciousness."
20,yadā vai śraddadhātyatha manute nāśraddadhanmanute śraddadheva manute śraddhātveva vijijñāsitavyeti śraddhāṃ bhagavo vijijñāsa iti,"Once faith is truly established, one should reflect: ""Should we inquire if there is a need for faith?"" Indeed, the lady faith is what ought to be examined, proclaims the lord."
21,yadā vai nistiṣṭhatyatha śraddadhāti nānistiṣṭhacchraddadhāti nistiṣṭhanneva śraddadhāti niṣṭhātveva vijijñāsitavyeti niṣṭhāṃ bhagavo vijijñāsa iti,"""When one firmly stands by and fully believes , or lacks commitment yet still has some faith , or merely pretends to have faith while seeking genuine commitment - all such instances call for inquiry into the nature of commitment. This, O Lord , is the investigation that you should undertake ."""
22,yadā vai karotyatha nistiṣṭhati nākṛtvā nistiṣṭhati kṛtvaiva nistiṣṭhati kṛtistveva vijijñāsitavyeti kṛtiṃ bhagavo vijijñāsa iti,"When, O Bhagavan, should one ascertain whether it's better to establish something through doing it or by not doing it at all ? This is the truth that must be known ."
23,yadā vai sukhaṃ labhate'tha karoti nāsukhaṃ labdhvā karoti sukhameva labdhvā karoti sukhaṃ tveva vijijñāsitavyamiti sukhaṃ bhagavo vijijñāsa iti,"Once happiness is gained, then one should perform auspicious actions and never engage in unhappiness. Having acquired happiness, one should simply act to increase happiness—this, indeed, is what ought to be discerned as happiness, as declared by the revered one."
24,vedam evābhyasennityaṃ yathākām atandritaḥ | taṃ hyasyāhuḥ paraṃ dharmam upadharmo'nya ucyate,"One should diligently and persistently study the Veda every day, as one desires. For, they declare that this is his supreme religious duty, while other behaviors are considered non-religious."
25,vayasaḥ karmaṇo'rthasya śrutasyābhijanasya ca | veṣavāgbuddhisārūpyaṃ ācaranvicarediha śrutismṛtyuditaṃ samyaṅnibaddhaṃ sveṣu karmasu | dharmamūlaṃ niṣeveta sadācāraṃ atandritaḥ ācārāllabhate hyāyurācārādīpsitāḥ prajāḥ | ācārāddhanaṃ akṣayyaṃ ācāro hantyalakṣaṇam,"In this world, you all should scrupulously follow the conduct that forms the root of righteousness, being steadfast. Such conduct, resembling speech and intellect, should be properly restrained in your own actions and illuminated by both scripture and tradition. Indeed, such conduct, endowed with good character, brings about longevity, desired offspring, and inexhaustible wealth; when abandoned, it marks one's destruction."
26,kaṇādena tu saṃproktaṃ śāstraṃ vaiśeṣikaṃ mahat | gautamena tathā nyāyaṃ sāṃkhyaṃ tu kapilena vai ||,"Kaṇāda was indeed the one who expounded the profound Vaiśeṣika śāstra, just as Gautama proclaimed Nyāya; so did Kapila expound Sāṃkhya."
27,saḥ eṣaḥ saptabhiḥ puruṣairnipaṉna ekaḥ puruṣaḥ prajāpatiḥ virāṭ abhūt evaṃ liṅgaśarīrābhimānihiraṇyagarbhakartṛkā virāḍutpattiruktā tasya virājo'gnirūpatāmāha sa yaḥ puruṣaḥ iti sa prajāpatiḥ eva ayaṃ cīyamānaḥ agniḥ ityarthaḥ kāṇḍikā atha yo garbho'ntarāsīt so'gnirasṛjyata sa yadasya sarvasyāgramasṛjyata tasmādagniḥ agnirhavai tamagnirityācakṣate paro'kṣam paro'kṣakāmā hi devāḥ kāṇḍikā,"This being, united with seven purushas, became a single purusha, Prajapati and Virat. Thus, the manifestation of his linga-sharira is described as Hiranyagarbha, the creator of all. The one referred to as 'purusha' is indeed Prajapati. This Agni, now being kindled, signifies its role in the manifestation of all that is to be created, and is called by this name. Moreover, the garbha that existed within was born as Agni, from whom all that was to be created was created. Therefore, he is referred to as Agni, who is beyond the understanding of ordinary beings and desired upon by celestial devas."
28,medhāyai manase'gnaye svāheti medhayā vai manasābhigacchati yajeyeti tadasyetadamubhayamātmanyeva yanmedhā ca manaśca te asminnete ubhe devate ātmanyādhīte,"Indeed, for the ritual honoring Agni, the god of intellect, one should approach with a concentrated mind using ""svāhā"" as the offering mantra. This very act of offering becomes an offering to oneself, for it is through one's intellect and mind that one truly offers to the indwelling divinity (atmanyadhite)."
29,sa tvamagniṃ svargyamadhyeṣi mṛtyo prabrūhi tvaṃ śraddadhānāya mahyam | svargalokā amṛtatvaṃ bhajanta etad dvitīyena vṛṇe vareṇa || ||,"Indeed, you know that fire leading to heaven; reveal it to me, the faithful one. The abode of heaven, associated with immortality, I choose as my second option, selecting it with superior preference."
30,atha hāgnaya: samūdire tapto brahmacārī kuśalaṃ na: paryacārīddhantāsmai prabravāmeti tasmai hocu: || ||,"Then, once the Agnayas have completed their rigorous spiritual discipline, they should speak benevolently to that Brahmachari. I say this to them; let it be thus for him."
31,atha hainaṃ gārhapatyo'nu śaśāsa pṛthivyagnirannamāditya iti ya | eṣa āditye puruṣo dṛśyate so'hamasmi sa evāhamasmīti || ||,"Then, Agni, the earth's designated Fire named Gārhapatya, commanded this one: ""Who is that man visible being consumed as an offering in the sun (Āditya)?"" I am him, I indeed am."
32,yadā lelāyate hṛārci: samiddhe havyavāhane tadājyabhāgāvantareṇāhutī: pratipādayet,"When the sacrificial fire is burning, then cause oblations of ghee to be placed in the allotted portion of the ājya during the kindling process, as the hymns are being chanted."
33,kālī karālī ca manojavā ca sulohitā yā ca sudhūmravarṇā sphuliṅginīṃ viśvarucī ca devī lelāyamānā iti sapta jihvā:,"The seven tongues of the goddess, namely Kālī, Karālī, Manojavā, Sulohitā, Sudhūmravarṇā, Sphuliṅginī, and Viśvarucī, are gleaming and engaging in activity."
34,śākalyaseya śataṃ śiṣyā naiṣṭhikabrahmacāriṇaḥ pañca teṣāṃ gṛhasthāste dharmaniṣṭhāśca kuṭumbinaḥ śiśiro vāṣkalo sāṃkhyo vātsyaścaivāśvalāyanaḥ pañcaite śākalāḥ śiṣyāḥ śākhābhedapravarttakāḥ,"The five disciples of Śākalyaseya are: a perpetual celibate student , a householder firm in his duties , a family man , an ascetic named Śiśira , and one known as Vātsya Āśvalāyana . These five disciples, including the one yet to become a renowned teacher, will propagate the teachings of different branches ."
35,ijyate'neneti yajuḥ,"The Yajur verse indeed states: ""It is used through this"" (in the context of sacrificial rituals)."
36,aniyatākṣarāvasāno yajuḥ ||,"The Yajur Veda, with an unspecific/unlimited number of words that forms its conclusion ."
37,gadyātmako yajuḥ,The essence of the Yajurveda takes the form of prose.
38,ādityānīmāni śuklāni yajūṃṣi vājasaneyena yājñavalkyenākhyāyante,"These hymns, designated as 'Śukla' and identified as the 'Yajus' in the Vajasaneyi segment of the Yajurveda, are referred to as the 'Ādityās.' (Neuter accusative plural 'śuklāni' and 'yajūṃṣi' refer back to 'hymns'.)"
39,sā cāmaśceti tatsāmnaḥ sāmatvam |,"She, characterized by equanimity, along with āma, has indeed achieved identity with the sāman."
40,vedānāṃ sāmavedosmi |,I am the Sama Veda among the Vedas.
41,‘karmacodanā brāhmaṇāni,The rituals or duties prescribed in the Brahmanas are those that incite action.
42,araṇye'dhīyūrān,Those who have assumed the sacred vow in the wilderness (have done so).
43,vaiśvānaraḥ praviśati atithirbrāhmaṇo gṛhān | tasyaitā~ śāntiṃ kurvanti hara vaivasvatodakam || ||,"The universal fire, Vaiśvānara, enters the brahmana’s house as a revered guest. The hosts ensure his tranquility by presenting him with the water of Vaivasvata (the fire-god)."
44,āśāpratīkṣe saṅgata~ sūnṛtāṃ ca iṣṭāpūrte putrapaśū~śca sarvān | etadvṛṅkte puruṣasyālpamedhaso yasyānaśnanvasati brāhmaṇo gṛhe || ||,"A thrifty Brahmin, who resides in his home, indeed accomplishes this pious act by entertaining guests, speaking graciously, and ensuring the well-being of all children and animals, as well as satisfying them."
45,ki~svidyamasya kartavyaṃ yanmayā'dya kariṣyati || ||,"What is the duty that needs to be accomplished today, which I will carry out?"
46,śāntasaṅkalpaḥ sumanā yathā syādvītamanyurgautamo mābhimṛtyo | tvatprasṛṣṭaṃ mā'bhivadetpratīta etat trayāṇāṃ prathama varaṃ vṛṇe || ||,"With a serene resolve and positive disposition, just like Gautama, I opt for as my foremost choice the one, who is freed from anger, has been sent by you, and is acknowledged by all three, to introduce themselves without hesitation."
47,yathā purastādbhavitā pratīta auddālakirāruṇirmatprasṛṣṭaḥ | sukha~ rātrīḥ śayitā vītamanyuḥ tvāṃ dadṛśivānmṛtyumukhāt pramuktam || ||,"Just as previously witnessed, at dawn, undisturbed and devoid of anger, after spending comfortable nights, you were observed by Uddalaka's son Rudra, radiant in a reddish hue, having been released from the jaws of death and now free."
48,svarge loke na bhayaṃ kiñcanāsti na tatra tvaṃ na jarayā bibheti | ubhe tīrtvā aśanāyāpipāse śokātigo modate svargaloke || ||,"In heaven, there is not even a bit of fear or anything to be afraid of; neither do you have to fear aging there. Having crossed over both hunger and thirst, as well as grief, one revels in the heavenly world, experiencing joy."
49,sa tvamagni~ svargyamadhyeṣi mṛtyo prabrūhi tva~ śraddadhānāya mahyam | svargalokā amṛtatvaṃ bhajanta etad dvitīyena vṛṇe vareṇa || ||,"Sa tvam agni , i.e., you as a symbol of knowledge and illumination, know the path to svargyam adhyeṣi mṛtyo . Obeisance to you, prabrūhi this truth to me , who has faith . I choose immortality in svargalokā as my second choice ."
50,prate bravīmi tadu me nibodha svargyamagniṃ naciketaḥ prajānan | anantalokāptimatho pratiṣṭhāṃ viddhi tvametaṃ nihitaṃ guhāyām || ||,"I proclaim to you, learn now this sacrificial rite leading to heaven, O Naciketa. Understand this as my established abode, the infinite treasure of worlds, and the foundation of all things, hidden in the depths of the heart."
51,lokādimagniṃ tamuvāca tasmai yā iṣṭakā yāvatīrvā yathā vā | sa cāpi tatpratyavadadyathoktaṃ athāsya mṛtyuḥ punarevāha tuṣṭaḥ || ||,"To the foremost in the world, who was the fire of creation, he spoke: ""O recipient, whatever offerings you desire and are capable of, repeat them as spoken by me."" Then, having heard and responded accordingly, death approached him again, fully satisfied."
52,tamabravītprīyamāṇo mahātmā varaṃ tavehādya dadāmi bhūyaḥ | tavaiva nāmnā bhavitāyamagniḥ sṛṅkāṃ cemāmanekarūpāṃ gṛhāṇa || ||,"The magnanimous one, as he was being pleased, said to him: ""I am granting you an exceptional boon today itself. Moreover, this very fire will henceforth be identified by your name. Take hold of this diverse form it acquires."""
53,yeyaṃ prete vicikitsā manuṣye astītyeke nāyamastīti caike | etadvidyāmanuśiṣṭastvayā'haṃ varāṇāmeṣa varastṛtīyaḥ || ||,"The two who have doubts about the deceased, one saying 'exists' and another saying 'does not exist', should be instructed in this knowledge of the threefold distinction between superior, middling, and inferior types of afterlife. I am the teacher of that very knowledge."
54,devairatrāpi vicikitsitaṃ purā na hi suvijñeyamaṇureṣa dharmaḥ | anyaṃ varaṃ naciketo vṛṇīṣva mā moparotsīrati mā sṛjainam || ||,"Even the gods have deliberated upon this (dharma) before, which is hard to fully comprehend; Narada, you should choose another alternative, so that it may not be set in motion or brought into existence by you."
55,devairatrāpi vicikitsitaṃ kila tvaṃ ca mṛtyo yanna sujñeyamāttha | vaktā cāsya tvādṛganyo na labhyo nānyo varastulya etasya kaścit || ||,"Even by the gods has this mystery of death been doubted; you too, it seems, have pondered over it. And who else but you could clarify it? Such a suitable explainer is indeed hard to find elsewhere. No one equals you in possessing this knowledge."
56,yasminnidaṃ vicikitsanti mṛtyo yatsāmparāye mahati brūhi nastat | yo'yaṃ varo gūḍhamanupraviṣṭo nānyaṃ tasmānnaciketā vṛṇīte || ||,"In which this matter is being deliberated upon by death as it approaches the great event, tell us about it . This reward , hidden and entered by him, should not be chosen by anyone other than Naciketā . Therefore, it should only be selected from him ."
57,naiva vācā na manasā prāptuṃ śakyo na cakṣuṣā | astīti bruvato'nyatra kathaṃ tadupalabhyate || ||,"""It cannot be apprehended either through speech or through the mind, nor can it be perceived by the eyes. But how could it be experienced elsewhere, if one maintains its non-existence?"""
58,astītyevopalabdhavyastattvabhāvena cobhayoḥ | astītyevopalabdhasya tattvabhāvaḥ prasīdati || ||,"Upon recognizing, in the present moment, the manifestation of both ""asti"" (existence) and its apparent association with illusory creation (""iva utpaadana""), the true nature of what has been previously grasped as ""upalabdhasya"" (what is perceived or experienced) becomes clear and flourishes."
59,yadā sarve pramucyante kāmā ye'sya hṛdi śritāḥ | atha martyo'mṛto bhavatyatra brahma samaśnute || ||,"When all desires resting in it are relinquished, then this mortal becomes immortal; at that moment, graced with the absorption of Brahman, he partakes in immmortality."
60,etaddhyevākṣaraṃ brahma etaddhyevākṣaraṃ param | etaddhyevākṣaraṃ jñātvā yo yadicchati tasya tat || ||,"This very ""akṣara"" (syllable) indeed is the supreme Brahman; having known this alone, one's desires are fulfilled - such is the promise to that person."
61,aṅguṣṭhamātraḥ puruṣo'ntarātmā sadā janānāṃ hṛdaye saṃniviṣṭaḥ | taṃ svāccharīrātpravṛhenmuñjādiveṣīkāṃ dhairyeṇa | taṃ vidyācchukramamṛtaṃ taṃ vidyācchukramamṛtamiti || ||,"The inner self, of thumb-size, dwells perpetually in the hearts of all beings. One should extract, with steadfastness, what is subtle, immortal, and identical to knowledge, from one's own body. This indeed is the unchanging nectar, referred to as 'knowledge-amrita.'"
62,triṇāciketastribhiretya sandhiṃ trikarmakṛttarati janmamṛtyū | brahmajajñaṃ devamīḍyaṃ viditvā nicāyya mā~ śāntimatyantameti || ||,"Having mastered the fire ritual's threefold knowledge, Triṇāciketa transcends the cycle of birth and death by identifying the divinity endowed with the triple qualities of nature. Upon understanding Brahmajajña, the revered divine being known as Triṇāciketa, and seeking refuge in him, one ultimately achieves eternal peace."
63,triṇāciketastrayametadviditvā ya evaṃ vidvā~ ścinute nāciketam | sa mṛtyupāśānpurataḥ praṇodya śokātigo modate svargaloke || ||,"Having understood both the triple meaning of the sacrificial fires and becoming truly wise, one who meditates on the three-footed fire called Naciketa in such a way, will, at the moment of death, experience joy devoid of grief and attain the heavenly world."
64,pratigrahasamartho'pi prasaṅgaṃ tatra varjayet | pratigraheṇa hyasyāśu brāhmaṃ tejaḥ praśāmyati naitādṛśaḥ paro dharmo nṛṇāṃ saddharmamicchatām nyāso daṇḍasya bhūteṣu manovākkāyajasya yaḥ,"Even when one is capable of accepting gifts, they should refrain from engaging in that situation. For, accepting gifts hastily dulls one's Brahmanical radiance; such a relinquishment of the staff by human seekers of their true dharma is not comparable to other actions. Here, 'relinquishment of the staff' metaphorically refers to renouncing worldly desires and attachments."
65,yathā candraśca rohiṇyāmurmilāyāṃ dhaneśvaraḥ|| yatra rājā vaivasvato yatrāvarodhanaṃ divaḥ yatrāmūryahvatīrāpastatra māmamṛtaṃ kṛdhīndrāyendo pari srava,"Just as the moon shines in Rohini's presence, may Indra cause me to become immortal there where King Vaivasvata rules, the sun rises, and wealth is distributed. In other words, just as the moon's shining forth occurs in Rohini's presence, similarly may Indra make me immortal in that very place where the distribution of wealth takes place, under the rule of King Vaivasvata and the rising of the sun."
66,tisro dyāvaḥ savitura dvā upasthāṃ ekā yamasya bhuvane virāṣāṭa āṇiṃ na rathyamamṛtādhi tasthuriha bravītu ya u tacciketat,"The three heavenly realms of Savitar are approached equally by two; in the realm of Yama, there stands a single, unyielding pillar, firm enough to not be moved even by the nectar of immortality. Let him who knows this speak here."
67,naciketamupākhyānaṃ mṛtyuproktaṃ sanātanam,The eternal tale recounted of Nachiketa's encounter with Yama (the god of death).
68,aṅguṣṭhamātraḥ puruṣo'ntarātmā sadā janānāṃ hṛdaye sanniviṣṭaḥ,"A being, mere thumb-sized, is consistently lodged within the hearts of all beings."
69,dharati lokān dhriyate puṇyātmabhiriti vā |,"The earth sustains (in a continued state) the worlds, and in return, it is itself sustained by pious souls; such is the belief."
70,janmanā brāhmaṇo jñeyaḥ saṃskārairdvija ucyate vidyayā yāti vipratvaṃ tribhiḥ śrotriyalakṣaṇam iti prāyaścittavivekaḥ,"A man is recognized as a brahmin by birth, and as a dvija by undergoing samskaras. One becomes a vipra through learning. The three distinguishing features of a shrotriya are crucial in determining prayashchitta."
71,ākāśādvāyuḥ | vāyoragniḥ | agnerāpaḥ | adbhyaḥ pṛthivī ||| ||,"From ether originates air , from this very air arises fire , from that fire arises water , and from water emerges earth ."
72,dyaurme pitā janitā nābhiratra bandhurme mātā pṛthivī mahīyam |||,"The creator above is my father, the navel-like entity here is my relation, while the earth below is my mother; indeed, this extensive expanse is mine."
73,mātā bhūmiḥ putro'haṃ pṛthivyāḥ ||,I am the earth's own son.
74,yatte bhūme vikhanāmi kṣipraṃ tadapi rohatu | mā te marma vimṛgvari mā te hṛdayamarpipam ||,"Whatever I hastily excavate from the earth, may that likewise rapidly grow. Let not your innermost being be penetrated, nor your heart become transparent."
75,upasthāste anamīvā ayakṣmā asmabhyaṃ santu pṛthivi prasūtāḥ | dīrghaṃ na āyuḥ pratibudhyamānā vayaṃ tubhyaṃ balihṛtaḥ syāma ||,"Let the disease-free and flawless Earth always be propitiously present for us. May we, endowed with prolonged life, wake up; and, offering our strength, let us become dedicated to you."
76,indro yātūnāmabhavatparāśaro havirmathīnāmabhyā vivāsatām abhīdu śakraḥ paraśuryathā vanaṃ pātreva bhindantsata eti rakṣasaḥ,"Indra, who was like a woodsman wielding an ax, once split apart the combined might of enemy groups partaking in the Soma sacrifice, just as a thunderbolt splits through a forest; thus he came to be known as Śakra."
77,nahi nu yādadhīmasīndraṃ ko vīryā paraḥ tasminnṛmṇamuta kratuṃ devā ojāṃsi saṃ dadhurarcannanu svarājyam,"""Indeed, no one can surpass Indra in that realm, as none in the past has been able to match his might, where the gods have bestowed their strength, performance of ritual actions, along with sacred grace and sovereignty."""
78,indrasyāṅagirasāṃ ceṣṭau vidat saramā tanayāya dhāsim bṛhaspatirbhinadadriṃ vidad gāḥ samusriyābhirvāvaśanta naraḥ evaṃ purā svānapi sodarān sa garbhasthitānujjarituṃ bhayārtaḥ| bibheda vajreṇa tataḥ sa gotrabhit khyāto,"Just as Brhaspati once used his thunderbolt-like speech to shatter the mountain for the sake of Sarama's son, so did a man, driven by fear, manage to break open the womb containing his own kin. Thus, he came to be known as one who has ""split"" his lineage."
79,devā ūcurindro vai devānāmojiṣṭho baliṣṭhaḥ sahiṣṭhaḥ sattamaḥ pārayiṣṇutamastaṃ,"The gods declared, ""As for Indra, he is undoubtedly the foremost among us gods in terms of strength, dominance, and preeminent character. Seek to attain him."""
80,pūrvaṃ kṛtayuge tāta parvatāḥ pakṣiṇo'bhavan te hi jagmurdiśaḥ sarvā garuḍānilaveginaḥ,"In the bygone age, father, the mountains transformed into birds, didn't they? They, being equipped with the swiftness of Garuda and the wind, all departed in various directions."
81,tatasteṣu prayāteṣu devasaṃghaḥ saharṣibhiḥ bhūtāni ca bhayaṃ jagmusteṣāṃ patanaśaṅkayā,"Upon the approaching time of departure, the assembly of deities and seers, accompanied by beings, were filled with fear due to their anxiety about falling."
82,tataḥ kruddhaḥ sahasrākṣaḥ parvatānāṃ śatakratuḥ pakṣān ciccheda vajreṇa tatra tatra sahasraśaḥ,"Having become angry, Indra, the one with a thousand eyes, armed with his thunderbolt, repeatedly cleaved the peaks of the mountains there in a thousand ways."
83,devapitṛkāryābhyāṃ na pramaditavyam |,One should not negligently fail to perform duties toward both gods and ancestors.
84,nṛyajño'tithipūjanam,A guest worship is referred to as a sacrificial ritual for men.
85,mātṛdevo bhava | pitṛdevo bhava | ācāryadevo bhava | atithidevo bhava |,"Becoming a revered mother, becoming a revered father, becoming a revered teacher, and becoming a revered guest, (you should) behave."
86,rājartviksnātakagurūnpriyaśvaśuramātulān | arhayenmadhuparkeṇa parisaṃvatsarātpunaḥ | | | | saṃprāptāya tvatithaye pradadyādāsanodake | annaṃ caiva yathāśakti satkṛtya vidhipūrvakam | | | |,"The king should honor the respected gurus, dear father-in-law, and maternal uncles with a feast at the start of the new season. He must offer them a seated position, water, and food in accordance with their proper respect and his own abilities, all in an appropriate manner."
87,sattvaṃ rajastama iti guṇāḥ prakṛtisaṃbhavāḥ | nibadhnanti mahābāho dehe dehinamavyayam ||,"The three qualities, namely sattva, rajas, and tamas, which are born of prakriti, bind the imperishable self within the body, O mighty-armed one, as their present manifestation."
88,sattvaṃ sukhe saṃjayati rajaḥ karmaṇi bhārata | jñānamāvṛtya tu tamaḥ pramāde saṃjayatyuta ||,"Purity thrives in happiness, passion in action, O Bhārata; knowledge, when overshadowed by delusion, transforms into darkness."
