id,sloka,translation
11,punarādheyamādhānā'pratijñātasya rājyayaśaskāmasya vā trirātrāvaramagnīnutsṛjya sadyo vā punarvasvoḥ varṣāsu madhyandine vā kuśairādhānam vrīhyapūpamarkapalāśayoḥ pakvaṃ gārhapatyasthāne nidadhātyevamāhamanīyasya yāvaṃ sadyaścet,"Again, the future passive participle of preparing oneself for the rule or kingdom, not having previously promised, should he abandon the fires after three nights and days, or immediately, in the middle of the rains, should he establish the ripened sacrifice of barley and rice on sacred grass - this is what I will do for one who is deserving."
12,nānāhitāgnirnāyajvā vipro nāpyasahasradaḥ |,"""Are not some fires beneficial, o learned one, and will a thousandstreams not be able to satisfy?"""
13,ayajño vā eṣaḥ | yo'patnīkaḥ |,"""Indeed, this one is un Religious or has not performed religious rites, or one who neglects his wife ."""
14,etadvai jarāmaryaṃ satraṃ yadagnihotraṃ jarayā vā hyevāsmānmucyate mṛtyunā vā payasā nityahomaḥ,"This indeed is the sacrificial ritual, called Agnihotra, that liberates us from decay, either through the natural aging process or through death, by means of the constant oblation of a mixture of milk and ghee."
15,yavāgūrodano dadhi samigrāmakāmānnādyakāmendriyakāmatejaskāmānāṃ,"The tears of the one who has just finished eating yavagu (a type of rice dish) are aimed at (i.e., will fall on) the pot of curd."
16,dhūmāyantyām grāma kāmasya juhuyāt | jvalantyām brahma varcasa kāmasya | aṅgāreṣu paśu kāmasya |,"In the settlement's closing moments, should (he) offer oblations to the smoke; desiring the Brahman's resplendence, should (he) attend to it in living beings."
17,jātaṃ vātsapreṇābhimṛśyottareṇa yajuṣopastha ādhāyottarābhyāmābhimantraṇaṃ mūrdhanyavaghrāṇaṃ dakṣiṇe karṇe jāpaḥ sarṣapānphalīkaraṇamiśrānañjalinottaraistristripratisvāhākāraṃ hutvā saṃśāsti praviṣṭe praviṣṭa eva tūṣṇīmagnāvāvapateti,"Having been born, you should touch (the newborn) with the upper part of a cow's tail, after reciting the yajuṣ mantras over it. Placing it on the infant's head, make him/her silent by chanting the japa mantra in the right ear. After performing these rituals, become still and silently observe the entry of the new soul into this world."
18,athaināmuttarayā dakṣiṇe haste gṛhītvāgnimabhyānīyāpareṇāgnimudagagraṃ kaṭamāstīrya tasminnupaviśata uttaro varaḥ agnerupasamādhānādyājyabhāgānte'thaināmādito dvābhyāmabhimantrayeta,"Having taken the firewood in the right hand, having made the southern portion (of the altar) and placed thereon the turf with its top to the east, having kindled the fire, and when the final oblations have been offered, then should he cause the recitation of the Savitri formula twice with the words ""svaha"" and ""idam""."
19,sāyaṃsāyaṃ gṛhapatirno agniḥ prātaḥprātaḥ saumanasasya dātā | vasorvasorvasudāna edhi vayaṃ tvendhānāstanvaṃ puṣema || prātaḥprātargṛhapatirno agniḥ sāyaṃsāyaṃ saumanasasya dātā | vasorvasorvasudāna edhīndhānāstvā śataṃhimā ṛdhema ||,"At dawn, the householder, offering oblations to the fire, becomes the giver of wealth. We both, tending our respective duties, should invigorate this shared prosperity. In the evening, once again the householder, as the benefactor of serenity, attends to the fire. Thus, let us two, dedicated and ardent in our tasks, foster a hundredfold increase."
20,sa yatsāyamastamite dve'āhutī juhoti | tadetābhyāṃ pūrvābhyāṃ padbhyāmetasminmṛtyau pratitiṣṭhattyatha yatprātaranudite dve'āhutī juhoti tadetābhyāmaparābhyāṃ padbhyāmetasminmṛtyau pratitiṣṭhati sa'enameṣa'udyannevā''dāyodeti tadetaṃ mṛtyumatimucyate,"He who, in the morning and in the evening, offers the two oblations, does so with these (preceding) two steps at this death. And similarly, he who performs the two oblations in the morning and in the afternoon, stands firm at this death. This is called the awakening; through it, one is liberated from the bondage of this death."
21,tadyatheṣīkātūlamagnau protaṃ pradūyetaiv~ hāsya sarve pāpmānaḥ pradūyante ya etadevaṃ vidvānagnihotraṃ juhoti ||,"The one who knows this (the sacred knowledge) entirely burns away the fuel of attachment in the fire of discrimination, and all sinful tendencies also get burned away. Such a person performs the agnihotra sacrifice."
22,vasanti prāṇino yatra |,Where living beings dwell/reside.
23,karṇaśrave'nile rātrau divā pāṃsusamūhane | etau varṣāsvanadhyāyāvadhyāyajñāḥ pracakṣate,"In the nighttime at dawn, during the gathering of dust, these two—the recitation and study—are indicated as those that are to be performed in the rainy season."
24,vidyutstanitavarṣeṣu maholkānāṃ ca saṃplave | ākālikam anadhyām eteṣu manurabravīt etāṃstvabhyuditānvidyādyadā prāduṣkṛtāgniṣu | tadā vidyādanadhyāyam anṛtau cābhradarśane,"""In the showers of lightning and meteors, Manu declared these long-established sciences to be studied without interruption. He said that they should be constantly cultivated, even when fires are extinguished during eclipses, and in the absence of rainfall and clear skies."""
25,nirghāte bhūmicalane jyotiṣāṃ copasarjane | etānākālikānvidyādanadhyāyānṛtāvapi prāduṣkṛteṣvagniṣu tu vidyutstanitaniḥsvane | sajyotiḥ syādanadhyāyaḥ śeṣe rātrau yathā divā,"In the activities of sweeping the ground and tending to luminaries, even when the stars appear in the dual firmament, a teacher versed in periphrastic knowledge will ignite sparks in fires neglected during the daytime. Just as light is present during the day, so too should it be at the end of the night."
26,nīhāre bāṇaśabde ca saṃdhyayoreva cobhayoḥ | amāvāsyācaturdaśyoḥ paurṇamāsyaṣṭakāsu ca amāvāsyā guruṃ hanti śiṣyaṃ hanti caturdaśī | brahmāṣṭakapaurṇamāsyau tasmāttāḥ parivarjayet,"In the locative of ""nīha"" and ""śabda,"" as well as in both ""sandhyas,"" at twilight, you both have recited perfectly. In the present optative, should you wish to recite during new moon's fourteenth phase and the eighth day of the bright fortnight, beware! You will strike down (the asterism) Jupiter during new moon (amāvāsyā) and the fourteenth phase (daśī). Therefore, one should refrain from reciting during both new moon and full moon (brahma-paurṇamāsau)."
27,pāṃsuvarṣe diśāṃ dāhe gomāyuvirute tathā | śvakharoṣṭre ca ruvati paṅktau ca na paṭheddvijaḥ,"In the rainfall and in the scorching of the directions, on cows and in pus produced from wounds, a twice-born does not recite (the sacred texts) on the ground or on the bank of a river."
28,pratigṛhya dvijo vidvānekoddiṣṭasya ketanam | tryahaṃ na kīrtayedbrahma rājño rāhośca sūtake yāvadekānudiṣṭasya gandho lepaśca tiṣṭhati | viprasya viduṣo dehe tāvadbrahma na kīrtayet prāṇi vā yadi vāprāṇi yatkiṃ cicchrāddhikaṃ bhavet | tadālabhyāpyanadhyāyaḥ pāṇyāsyo hi dvijaḥ smṛtaḥ,"Accepting the teachings of a twice-born scholar, one should not publicly proclaim the Brahmana's selection in the king's or robber's presence. As long as the fragrance and mark of the chosen one remain, so too should the knowledge of the Brahman within the scholar's body. If an animal or even breath is offered more than what is prescribed, it becomes a sinful act. Only when it is properly studied does the twice-born become worthy of such offerings."
29,dvāveva varjayennityaṃ anadhyāyau prayatnataḥ | svādhyāyabhūmiṃ cāśuddhaṃ ātmānaṃ cāśuciṃ dvijaḥ,"A twice-born should carefully cause the avoidance of just two subjects in daily study , namely impure self and impure scriptural text , with dedicated effort ."
30,nādhīyītāśvaṃ ārūḍho na vṛkṣaṃ na ca hastinam | na nāvaṃ na kharaṃ noṣṭraṃ neriṇastho na yānagaḥ śayānaḥ prauḍhapādaśca kṛtvā caivāvasakthikām | nādhīyītāmiṣaṃ jagdhvā sūtakānnādyaṃ eva ca,"Should not one mount a horse, climb a tree, ride an elephant, sail in a boat, or ride a donkey, nor should one lie down on the ground with thickly grown legs, but should get up and make an effort; nor should one eat meat, drink alcohol, or indulge in other such acts."
31,corairupadrute grāme saṃbhrame cāgnikārite | ākālikaṃ anadhyāyaṃ vidyātsarvādbhuteṣu ca,"In the village, due to confusion caused by fire, and in the sudden occurrence of a calamity, one should abandon (the study of) the entirety of learning that is not to be studied at once."
32,upākarmaṇi cotsarge trirātraṃ kṣepaṇaṃ smṛtam | aṣṭakāsu tvahorātraṃ ṛtvantāsu ca rātriṣu,"During the three-day festival of Upakarma, picking (of specified items) is remembered; in contrast, for the eight days and the nights of the change of seasons, it's placing (of those items)."
33,na vivāde na kalahe na senāyāṃ na saṃgare | na bhuktamātre nājīrṇe na vamitvā na śuktake atithiṃ cānanujñāpya mārute vāti vā bhṛśam | rudhire ca srute gātrācchastreṇa ca parikṣate,"In no dispute, battle, army, assembly, when food has merely been tasted or is leftover, nor in pretense or boasting, should a host not welcome a guest; the wind blows forcefully, and one is examined by bloodshed, hearing, and physical contact."
34,sāmadhvanāvṛgyajuṣī nādhīyīta kadā cana | vedasyādhītya vāpyantaṃ āraṇyakaṃ adhītya ca,"""In no circumstances should the two, 'sāma-dhvana' and 'ṛk-yajuṣī' ever be not studied; whether or not one has studied the Vedas, they should also study the āraṇyaka."""
35,vibhāvasubharadrājau parjanyairāvatau tathā | viśvācīsenajitsaṃjñau kārttike cādhikāriṇāḥ ||,"In the rainy season, are you the ones, Vasubharat and Airavata, endowed with abundant splendor, known as Viśvācī and Senajit, who excel in Kārttike?"
36,śeṣaḥ prathamato jāto vāsukistadanantaram| airāvatastakṣakaśca karkoṭakadhanañjayau||,"The serpent named Shesha was born first, followed by Vasuki, then Airavata and Takshaka, and finally the two (Karkotaka and Dhananjaya)."
37,daśa krodhavaśā rāma vijajñe api ātmasaṃbhavāḥ | mṛgīm ca mṛgamaṃdām ca harīm bhadramadām api ||,"To Rama, he revealed his true nature, born of ten furies; even the doe and the shining one, as well as the auspicious one, he subdued."
38,tato jajñe mahākāyaścaturdanto mahāgajaḥ| kapilā kāmavṛkṣaśca kaustubhaścāpsarogaṇaḥ|,"Then emerged the immense one, the four-tusked elephant known as Mahagaja, along with the desire-fulfilling tree Kapila, the Kaustubha gem, and the retinue of Apsaras."
39,pitṛṇāṃ dharmarājaṃ taṃ yamaṃ rājye'bhyaṣecayat | airāvataṃ gajendrāṇām aśeṣāṇāṃ patiṃ dadau ||,"The king of men, Yama, was consecrated as the future ruler by the forefathers, and he gave Airavata to all the elephant lords."
40,śeṣantu nāgarājānaṃ mṛgāṇāṃ siṃhamīśvaram | vanaspatīnāṃ rājānaṃ plakṣamevābhyaṣecayat || ,"Let the snake king be concluded, and Lord Lion be consecrated as the king of animals. Likewise, let Plaksha be enthroned as the king of trees."
41,yo māmajamanādiṃ ca vetti lokamaheśvaram | asaṃmūḍhaḥ sa martyeṣu sarvapāpaiḥ pramucyate || ,"The one who truly knows me as the origin of all, including myself, and the lord of the world, becomes without confusion in the mortal realm and is freed from all sins."
42,maharṣayaḥ sapta pūrve catvāro manavastathā | madbhāvā mānasā jātā yeṣāṃ loka imāḥ prajāḥ ||,"The seven ancient sages and four human Manus, who were born of my mind, they are the ones from whom these creatures in this world have originated."
43,etāṃ vibhūtiṃ yogaṃ ca mama yo vetti tattvataḥ | so'vikampena yogena yujyate nātra saṃśayaḥ ||,"The one who truly understands this divine power and yoga of mine, he unites with it effortlessly; there is no doubt about this."
44,arjuna uvāca,"Arjuna spoke,"
45,cāturvarṇyaṃ mayā sṛṣṭaṃ guṇakarmavibhāgaśaḥ | tasya kartāramapi māṃ viddhyakartāramavyayam ||,"I, the imperishable, am the creator of the four-varnas (social classes) according to their qualities and actions. Know me to be the doer of this and also not the doer."
46,eṣāmutpattyādiryathā yadā bhagavān puruṣarūpeṇa sṛṣṭiṃ kṛtavān tadāsyaśarīrāt catvāro varṇā utpannāḥ mukhato brāhmaṇāḥ bāhutaḥ kṣatriyāḥ ūruto vaiśyāḥ pādataḥ śūdrā jātāḥ,"When the lord, in the form of Purusha, created the universe, then from his body emerged four varnas (social classes) in order:"
47,yathā vāyuṃ samāśritya vartante sarvajantavaḥ | tathā gṛhasthaṃ āśritya vartante sarva āśramāḥ | yasmāttrayo'pyāśramiṇo jñānenānnena cānvaham | gṛhasthenaiva dhāryante tasmājjyeṣṭhāśramo gṛhī |,"Just as all beings exist relying on the wind, similarly all asramas (stages of life) exist relying on the householder. Indeed, the knowledge of the three asramis (those who inhabit the first three asramas) is upheld by the householder alone. Therefore, the foremost asrama is that of the grihasta (householder)."
48,ṛgvedaṃ bhagavo'dhyemi yajurveda~ sāmavedamātharvaṇaṃ caturthamitihāsapurāṇaṃ pañcamaṃ vedānāṃ vedaṃ pitrya~rāśiṃ daivaṃ nidhiṃ vākovākyamekāyanaṃ devavidyāṃ brahmavidyāṃ bhūtavidyāṃ kṣatravidyāṃ nakṣatravidyāṃ sarpadevajñavidyāmetadbhagavo'dhyemi,"I meditate on the Ridgeveda, praised be you, and Yajurveda, Samaveda, and Atharvana, the fourth; the historical account and Puranas are the fifth; the treasure of sacred tradition in speech , knowledge of devas, brahma, and elements , kshatra-vidya, nakshatra-vidya, sarpadeva-jna-vidya, all these I meditate upon."
49,ahaṃ tṛtīya ityatristasmādatriḥ sa kīrtyate ||,"I am called the third one, named Tritiya; he is known by the name Atri from me."
50,atrivaṃśasamutpanno brahmayoniḥ sanātanaḥ| prācīnabahirbhagavāṃstasmātprācetaso daśa||,"Born from the eternal part of the lineage of Atri, and located on the outside, [he is] the supreme being. Therefore, he has the ten qualities of the enlightened one."
51,daśānāṃ tanayastveko dakṣo nāma prajāpatiḥ| tasya dve nāmanī loke dakṣaḥ ka iti cocyate||,"Of the ten's offspring, a single being named Daksha is skilled; of him, two names are known in the world - who is called Daksha?"
52,vāgevātrirvācā hyannamadyate'ttirha vai nāmaitadyadatririti | sarvasyāttā bhavati sarvamasyānnambhavati | ya evaṃ veda |,"In speech, the threefold *vāc* (representing Rig, Yajur, and Sama Vedas) is manifest in the designations such as ""anna"" (food) and ""mati"" (thought), etc. The self of all becomes everything, and everything turns into the self of that. One who knows this, he/they know it in action."
53,svāminaḥ sevanaṃ dṛṣṭvā śivasya ca parātmanaḥ || sādhvi dharmaṃ ca te dṛṣṭvā sthitāsmi tava sannidhau ||,"Having seen the service to Lord Shiva and his own self, I stand in your presence, O righteous one, after having observed your adherence to dharma and yours alone."
54,dṛṣṭvā nātiprabhaṃ somaṃ tathā sūryaṃ ca pārthiva| prakāśamakarodatristapasā svena saṃyuge| jagadvitimiraṃ cāpi pradīptamakarottadā||,"On witnessing the brilliant moon and sun, O king, Atri, in his own battle, made them shine intensely; you two also dispelled the cosmic darkness and caused it to become illuminated."
55,sarvaṃ hīdaṃ prāṇenā''vṛtam iti | so'yamākāśaḥ prāṇena bṛhatyā viṣṭabdhastadyathā'yamākāśaḥ prāṇena bṛhatyā viṣṭabdha | evaṃ sarvāṇi bhūtāni āpipīlikābhyaḥ prāṇena bṛhatyā viṣṭabdhānītyevaṃ vidyāt iti ||,"Everything in this world is enveloped by the vital force called prana, so too is space vast and expansive because of that same prana. Likewise, know all beings from the smallest to largest are pervaded by that same vital force. This is the knowledge one should have."
56,āyuḥ prāṇaḥ prāṇo vā āyuḥ prāṇa evācāmṛtam | yāvaddhyasmiñcharīre prāṇo vasati tāvadāyuḥ |,"""Is life the same as breath, or is breath a means to immortality ? As long as the breath resides in this body, one has life."""
57,prāṇena sṛṣṭāvantarikṣaṃ ca vāyuśca | antarikṣaṃ vā anucaranti antarikṣamanuśṛṇvanti | vāyurasmai puṇyaṃ gandhamāvahati | evametau prāṇaṃ pitaraṃ paricarato'ntarikṣaṃ ca vāyuśca |,"""O life-force, just as the atmosphere and wind travel in and listen to the sky, so too do they carry sacred scents for it. Thus, the sky and wind serve the life-force in this way."""
58,taṃ devāḥ prāṇayanta sa praṇītaḥ prātāyata prātāyītī~ tatprātarabhavatsamāgāditī~ tatsāyamabhavadahareva prāṇo rātrirapānaḥ iti |,"The gods then began to bring him back to life at dawn. That's when he fully revived at daybreak, and his breath, day, and night once again became established right then."
59,vāgagniścakṣurasāvādityaścandramā mano diśaḥ śrotraṃ sa eṣa prahitāṃ saṃyogo'dhyātmamimā devatā ada u āviradhidaivatamityetattaduktaṃ bhavati iti |,"This is the union of speech as Agni, the sharp-edged sun as Sāva, Āditya as the moon, and mind as Man; the directions as hearing – all this, called the inner divinity (adhyātmam), has been declared."
60,pūrvajanma kṛtaṃ pāpaṃ vyādhi rūpeṇa bādhate | tata śāṃtiroṣadhedāneṃ mantra japa homa surāracaneṃ ||,"Previous birth's karma manifests as disease. To pacify it, O serene one, chant mantras, perform homas and fire rituals."
61,ṛtāmṛtābhyāṃ jīvettu mṛtena pramṛtena vā | satyānṛtābhyāṃ api vā na śvavṛttyā kadā cana ṛtaṃ uñchaśilaṃ jñeyaṃ amṛtaṃ syādayācitam | mṛtaṃ tu yācitaṃ bhaikṣaṃ pramṛtaṃ karṣaṇaṃ smṛtam satyānṛtaṃ tu vāṇijyaṃ tena caivāpi jīvyate | sevā śvavṛttirākhyātā tasmāttāṃ parivarjayet,"May they always live nourished by the true and the immortal, or by the false and the mortal. Never should one live through deceitful livelihood. The truly pure truth is to be known as immortal. The deceitful trade is designated as mortal. By these very means does one live. Service is named mundane livelihood; thus, one should avoid it."
62,ato'nyatamayā vṛttyā jīvaṃstu snātako dvijaḥ | svargāyuṣyayaśasyāni vratāṇīmāni dhārayet,"Thus, a twice-born who has completed his purification ritual should uphold these two observances of increasing one's lifespan and following vows in this way , so the scripture says . Let him cause them to be held ."
63,vedam evābhyasennityaṃ yathākām atandritaḥ | taṃ hyasyāhuḥ paraṃ dharmam upadharmo'nya ucyate,"One should recite the Vedas continually and tirelessly, as he desires; they declare that this is his supreme duty, while everything else is described as a transgression."
64,klptakeśanakhaśmaśrurdāntaḥ śuklāmbaraḥ śuciḥ | svādhyāye caiva yuktaḥ syānnityaṃ ātmahiteṣu ca,"Endowed with well-combed hair and clean at the tips, wearing white garments and pure, engaged in regular study, should one always be for one's own benefit."
65,sarvānparityajedarthānsvādhyāyasya virodhinaḥ | yathā tathādhyāpayaṃstu sā hyasya kṛtakṛtyatā,"He should give up all conflicting matters of study; in this way, one can teach appropriately. This is indeed his obligatory duty."
66,buddhivṛddhikarāṇyāśu dhanyāni ca hitāni ca | nityaṃ śāstrāṇyavekṣeta nigamāṃścaiva vaidikān | yathā yathā hi puruṣaḥ śāstraṃ samadhigacchati | tathā tathā vijānāti vijñānaṃ cāsya rocate,"Indeed, he should regularly examine the scriptures and Vedic treatises; as a person acquires knowledge from scriptures, he understands and finds delight in that understanding, each according to its own merits."
67,vedābhyāsena satataṃ śaucena tapasaiva ca | adroheṇa ca bhūtānāṃ jātiṃ smarati paurvikīm paurvikīṃ saṃsmaranjātiṃ brahmaivābhyasyate punaḥ | brahmābhyāsena cājasraṃ anantaṃ sukhaṃ aśnute,"By constantly practicing the Vedas, purity, and austerity, oh man, you will remember the inherent nature of all beings. By repeatedly practicing brahmavidyā, one experiences infinite joy."
68,ṛṣiyajñaṃ devayajñaṃ bhūtayajñaṃ ca sarvadā | nṛyajñaṃ pitṛyajñaṃ ca yathāśakti na hāpayet,"One should always perform the ṛṣiyajña, devayajña, bhūtayajña, and offer naively as much as possible to nṛyajña and pitṛyajña."
69,etāneke mahāyajñānyajñaśāstravido janāḥ | anīhamānāḥ satataṃ indriyeṣveva juhvati vācyeke juhvati prāṇaṃ prāṇe vācaṃ ca sarvadā | vāci prāṇe ca paśyanto yajñanirvṛttiṃ akṣayām,"These scholars of the major sacrifices' scriptures know well and constantly offer their senses, in some cases they dedicate their speech and vital breath, while always being mindful of the unending fulfillment achieved through sacrifice."
70,jñānenaivāpare viprā yajantyetairmakhaiḥ sadā | jñānamūlāṃ kriyāṃ eṣāṃ paśyanto jñānacakṣuṣā,"With sacred knowledge alone, O brahmins, do you all constantly worship with these false rituals. They see the root of actions, these seers, with the eye of wisdom."
71,agnihotraṃ ca juhuyādādyante dyuniśoḥ sadā | darśena cārdhamāsānte paurṇāmāsena caiva hi,"And let a sacrifice to Agni be offered at the beginning and end of day, as well as during the half-monthly darśa and full moon rituals."
72,sāvitrāñ śāntihomāṃśca kuryātparvasu nityaśaḥ | pitṝṃścaivāṣṭakāsvarcennityaṃ anvaṣṭakāsu ca,"Perform the Savitra and peace chants daily in specific times, and also regularly pay respects to the ancestors during the eight nights."
73,rājato dhanam anvicchetsaṃsīdansnātakaḥ kṣudhā | yājyāntevāsinorvāpi na tvanyata iti sthitiḥ,"A person should seek wealth only from a royal source, being one who has undergone the samsiddha-snana (a religious ablution) and is free from hunger. The state of being settled near the fire altar or the dwelling of the officiating priest, whether as a yajyaa or not, is not considered separate (from this)."
74,na sīdetsnātako vipraḥ kṣudhā śaktaḥ kathaṃ cana | na jīrṇamalavadvāsā bhavecca vibhave sati,"A bathed and purified priest cannot be overcome by hunger, how then can he be, when he is not destitute? And how could one, whose clothes are not tattered and worn out, ever become so, when he has the means?"
75,daśa sūṇāsahasrāṇi yo vāhayati saunikaḥ | tena tulyaḥ smṛto rājā ghorastasya pratigrahaḥ yo rājñaḥ pratigṛhṇāti lubdhasyocchāstravartinaḥ | sa paryāyeṇa yātīmānnarakānekaviṃśatim etadvidanto vidvāṃso brāhmaṇā brahmavādinaḥ | na rājñaḥ pratigṛhṇanti pretya śreyo'bhikāṅkṣiṇaḥ,"The ruler who can draw ten thousand chariots is considered equal in prowess to Saunika, the one who accepts the tribute of such a king is as greedy and unlearned in scriptures as one who would not receive the tribute after the king's death for the sake of greater good. The scholars well-versed in Vedas know this."
76,vayasaḥ karmaṇo'rthasya śrutasyābhijanasya ca | veṣavāgbuddhisārūpyaṃ ācaranvicarediha śrutismṛtyuditaṃ samyaṅnibaddhaṃ sveṣu karmasu | dharmamūlaṃ niṣeveta sadācāraṃ atandritaḥ ācārāllabhate hyāyurācārādīpsitāḥ prajāḥ | ācārāddhanaṃ akṣayyaṃ ācāro hantyalakṣaṇam,"Inquire into the purpose of actions, lineage, and hearing; strive to follow the example set by those who have realized the identity of speech, intellect, and conduct. Properly adhere to the established codes of conduct in your own actions, being always steadfast. For, one gains long life, cherished offspring, and unending wealth through conduct; and it is conduct that defines what is worthy and unworthy."
77,sarvalakṣaṇahīno'pi yaḥ sadācāravānnaraḥ | śraddadhāno'nasūyaśca śataṃ varṣāṇi jīvati durācāro hi puruṣo loke bhavati ninditaḥ | duḥkhabhāgī ca satataṃ vyādhito'lpāyureva ca,"Even if one is devoid of all distinguishing marks, but behaves righteously and is a man of character, they live for a hundred years, dispelling doubts, free from envy. However, a man who is immoral in this world is reviled and subject to constant suffering, always sickly, and short-lived."
78,na pāṇipādacapalo na netracapalo'nṛjuḥ | na syādvākcapalaścaiva na paradrohakarmadhīḥ yenāsya pitaro yātā yena yātāḥ pitāmahāḥ | tena yāyātsatāṃ mārgaṃ tena gacchanna riṣyati vairiṇaṃ nopaseveta sahāyaṃ caiva vairiṇaḥ | adhārmikaṃ taskaraṃ ca parasyaiva ca yoṣitam | na hīdṛśaṃ anāyuṣyaṃ loke kiṃ cana vidyate | yādṛśaṃ puruṣasyeha paradāropasevanam | ,"One who is not unsteady in hands and feet, not a deceiver with eyes and words, not given to violent or harmful actions, nor engages in calumny against others; the one whose ancestors have departed by that path, and so too have his great-grandfathers. Let him follow that path, for he will be ushered thereon. He should not associate with or serve a wicked thief or another's wife. Such conduct does not exist elsewhere in the world. How can one engage in such misconduct with another person?"
79,maṅgalācārayuktānāṃ nityaṃ ca prayatātmanām | japatāṃ juhvatāṃ caiva vinipāto na vidyate,"For those devoted to auspicious conduct and always self-engrossed, as well as those who engage in recitation and offering rituals, there is never a downfall."
80,dṛḍhakārī mṛdurdāntaḥ krūrācārairasaṃvasan | ahiṃsro damadānābhyāṃ jayetsvargaṃ tathāvrataḥ,"Endowed with steadfastness and mildness, one who avoids the company of cruel behavior, who is harmless and practices self-control and charity, shall win the heavenly abode."
81,anena vipro vṛttena vartayanvedaśāstravit | vyapetakalmaṣo nityaṃ brahmaloke mahīyate,"By this conduct, the brahmin, well-versed in Vedic scriptures and rid of all blemishes, consistently attains greatness in the abode of Brahma."
82,sākṣāt mokṣasādhanāni imāni ātmā vā are draṣṭavyaḥ śrotavyo mantavyo nididhyāsitavyaḥ | bṛhadāraṇyakopaniṣat,"These means to liberation should be directly seen, heard, contemplated, and assiduously meditated upon; they are to be considered and understood in the Brhadaranyaka Upanishad."
83,kaṇādena tu saṃproktaṃ śāstraṃ vaiśeṣikaṃ mahat | gautamena tathā nyāyaṃ sāṃkhyaṃ tu kapilena vai ||,"Kaṇāda, hear now of the distinguished vaiśeṣika śāstra proclaimed [by me]. Also, Gautama has explained nyāya, and Kapila has [explained] sāṃkhya."
84,prajāvatā vacasā vahnirāsā ca huve ni ca satsīha devaiḥ | veṣi hotramuta potraṃ yajatra bodhi prayantarjanitarvasūnām ||,"With progeny-related speech, the fire god, along with his wife, adorns the role of priest at sacrifices for the Devas, urging on as the protector of offspring."
85,yo adhvareṣu śaṃtama ṛtāvā hotā tamū namobhirā kṛṇudhvam | agniryadvermartāya devānsa cā bodhāti manasā yajāti ||,"The one who is the foremost among those performing sacrifices, you all should honor him with reverences. For, he indeed awakens the gods in the mind of the performer during the fire-ritual known as 'Agni Marta'."
86,abhi tvā gotamā girā jātavedo vicarṣaṇe dayumnairabhi para ṇonumaḥ jātavedase sunavā masomamarātīyato ni dahāti vedaḥ sa naḥ parṣadati durgāṇi viśvā nāveva sindhuṃ duritātyagniḥ agnirasmi janmanā jātavedā ghartaṃ me cakṣuramṛtaṃ ma āsana arkastridhātū rajaso vimānoajasro gharmo havirasmi nāma,"Approaching you, oh Gotama, with kind words, Jatavedas, I urge you to recite the Vedic hymns, to ignite the fire that illuminates and dispels all unrighteousness for us. You are the fire born of creation, Jatavedas, my eye, immortal and shining, source of heat. You are the sun, the threefold light, the life force in all beings, the oblation; I know you by name."
87,hotāraṃ viśvavedasaṃ saṃ hi tvā viśa indhate | sa ā vaha puruhūta pracetaso 'gne devā~ iha dravat ||,"The Hotr of the universal Veda, indeed, for you Indra, does Agni invoke the brilliant and inspired gods here; they rush to this place."
